Transcript,AGRE,CONS,EXTR,NEUR,OPEN,INTER,Trans_len
that is my all time favorite anime series cannot imagine anything ever overtaking that it is weird to even compare one piece to cowboy bebop because cowboy bebop is twenty four episodes and one piece is eight hundred you can not really compare a long running series like,0.5494505494505494,0.3883495145631068,0.4672897196261683,0.5833333333333333,0.6,0.5233644859813084,48
from matt wheeder how do you get focused for games and maintain your passion motivation is it music thunder in the changing rooms or a hip flask inaudible,0.5164835164835165,0.4174757281553398,0.4485981308411215,0.34374999999999994,0.4888888888888889,0.37383177570093457,28
life in korea kind of panned out it did not pan out at all how planned but am now and a lot of my friends some of whom have been very financially successful some of whom have got,0.813186813186813,0.5048543689320388,0.5140186915887851,0.6979166666666666,0.7222222222222221,0.5420560747663551,38
cars sports or something around there me do not have any talents except being descent at video games thought would have my own special thing and make youtube videos the second,0.7142857142857143,0.5825242718446602,0.5420560747663552,0.7708333333333334,0.6111111111111109,0.5794392523364486,31
so yeah let me know and start asking your questions guess if you guys really want to see me do that and yeah oh and also was wondering if you guys could think of,0.2857142857142857,0.2912621359223301,0.3271028037383178,0.2395833333333333,0.3555555555555556,0.19626168224299065,34
keep it just in case you are not link hit that subscribe hit me up and will make more videos com n do not know what to do here so do not know how to leave do not know,0.5054945054945055,0.35922330097087385,0.37383177570093457,0.4375,0.7777777777777777,0.4205607476635514,39
nice and thanks for axing a star do not know why they have not changed it to that norm and tried to get them to change it to that name it is axing a star am audrey mc donald and come see me in lady day at emerson is bar grille,0.7142857142857143,0.7766990291262136,0.5794392523364487,0.7604166666666666,0.6555555555555556,0.6542056074766355,51
to her mean she is a very political person and she is a very intuitive person and she is a great actress and,0.4615384615384615,0.6116504854368932,0.14018691588785046,0.2708333333333333,0.25555555555555554,0.33644859813084105,23
concept that is really important to people who are living paycheck to paycheck or who are broke or poor that is the concept of debt traps do not know if y all have heard this phrase before maybe you have no idea what am talking about that is okay am going to explain it to you just know,0.6703296703296703,0.5825242718446602,0.5514018691588786,0.625,0.6222222222222222,0.6915887850467289,58
but when you get them all as quickly as did when you splurge it sucks because you always have everything that they have in the stores am thinking really should have spread it out more should not have let it completely overtake me to the point where was,0.5274725274725275,0.5533980582524272,0.485981308411215,0.59375,0.5555555555555556,0.5327102803738317,48
here is the thing if you all want me to actually make an actual snap chat question answer like all the other youtubers do where they open up the snap of the person asking them the question then can definitely do that too will leave my snap chat barcode crosstalk,0.4175824175824176,0.5533980582524272,0.5233644859813085,0.4791666666666667,0.4777777777777778,0.4485981308411215,50
sandra lee here you guys also know me as dr pimple popper welcome to my first and am going to be answering a lot of the questions that you guys have been throwing my way on you tube and on instagram know am not going to get to all of them but am going to answer a few questions here,0.7252747252747254,0.7669902912621359,0.7196261682242993,0.7500000000000001,0.8111111111111109,0.7757009345794392,60
misunderstanding misreading it misinterpreting what am saying and having a comment about it that they totally believe is intelligent and then they judge me off of what say so just,0.4505494505494505,0.4854368932038835,0.39252336448598135,0.29166666666666663,0.4555555555555556,0.4392523364485981,30
year is ago after got used to it think don cama tic is a fucking awesome gorillaz song it was kind of like damon trying to tap into the pop market you can definitely tell he was trying to do something that appealed more to a,0.7032967032967032,0.5339805825242718,0.5607476635514019,0.5520833333333334,0.5666666666666667,0.5607476635514018,46
her account and each time do not even realize she is deleted her account until somebody starts asking me why she deleted her account so do not know any more than you am just a subscriber so do not know hope she is coming back and she might be watching this video because she deleted her account but,0.5604395604395604,0.7087378640776699,0.6822429906542057,0.65625,0.7444444444444444,0.6542056074766355,58
those electronics company android microsoft lumia big size which will be released shortly as well then apple is inaudible their own company that was released here shortly the the plus depending on the site so,0.5164835164835165,0.7184466019417477,0.4766355140186917,0.6666666666666667,0.5444444444444444,0.6074766355140186,35
go to the store and buy it but you get used to it you get older you are going to have to grocery shop eventually you are going to have to prepare meals especially as a woman not saying all women should prepare all the meals but you are going to be a mother someday,0.6373626373626373,0.6213592233009709,0.4953271028037384,0.65625,0.6222222222222222,0.644859813084112,55
in the comments in this video guys ask me anything you want and will endeavor to answer as many as can in my next blog type video it will be a question answer dedicated question answer video ask me anything you want it is crazy,0.7362637362637363,0.6310679611650486,0.5607476635514019,0.6666666666666667,0.7333333333333333,0.6635514018691588,45
of a weird day yeah but he is been on the same call for pretty much since woke up so not really shooting anything because mean it is mean shot a little clip but am not,0.5054945054945055,0.4368932038834952,0.4579439252336449,0.5416666666666666,0.5444444444444444,0.4766355140186915,36
been providing medical alerts to families for over years we basically go out and try to help families stay safe and independent and provide them with a service that can be supplementary to any caregiver service they have any service that they receive it is,0.4835164835164835,0.7087378640776699,0.2710280373831776,0.4375,0.32222222222222224,0.411214953271028,45
if you have any questions that you would like me to do a video on then feel free to leave it in the comments below then will get to them as soon as can am not going to really put a time frame or a,0.3516483516483516,0.2621359223300971,0.2429906542056075,0.29166666666666663,0.2333333333333333,0.21495327102803732,45
you know try to get me to do other things instead they understand that consider this another work day so have a free day and then have a day that do chores and then have this day so that is what do every week and that is how get it done just have a really good support system,0.7032967032967032,0.5825242718446602,0.588785046728972,0.65625,0.7444444444444444,0.616822429906542,58
and my whole face was blue looked like part of the blue man group and it was so hard to get off was scrubbing at my face for so long and it would not come off looked like got punched and then looked like was a blue man that was,0.5384615384615384,0.5825242718446602,0.4766355140186917,0.4895833333333333,0.5777777777777777,0.4579439252336448,50
see complaints about other too long have decided that am going to do them in parts am going to try to stick around minutes for each video might go a little over but am going to try to stick to minutes,0.4725274725274725,0.4660194174757281,0.39252336448598135,0.39583333333333337,0.43333333333333335,0.4299065420560747,41
two of them the two questions that came in were really good questions and wanted to answer them and thought rather than just typing out something would show you in a video makes it a little easier for me and it is,0.5494505494505494,0.35922330097087385,0.3457943925233645,0.21875,0.3,0.3644859813084112,42
needed to go to work the next day and my cousin is parties like the house parties they last until like four five in the morning was like honey got to go home so was lingering a little bit because am like he needs to ask me for my,0.4395604395604395,0.4466019417475728,0.5140186915887851,0.5729166666666666,0.5333333333333333,0.4205607476635514,49
there you are looking like a damn queen is not that just total glamour totally love how these valentine styles are,0.5164835164835165,0.6893203883495147,0.6168224299065421,0.53125,0.7222222222222221,0.5514018691588785,21
confide enough on this channel that being vegan does not mean that you only eat raw tofu or ten banana smoothies or blah blah blah or no gluten vegan does not mean gluten free eat gluten elisa said what is my f,0.6263736263736264,0.5728155339805825,0.37383177570093457,0.5416666666666666,0.5333333333333333,0.4392523364485981,42
team is the best in america they competed in a tournament for about or days they ended up winning the tournament so they are now the best team in the nation which is quite cool so guys in saying that was hoping,0.4945054945054945,0.3786407766990291,0.485981308411215,0.5,0.6,0.411214953271028,42
experience or situation your past experiences your personal beliefs what you stand for all of that is incorporated in your story and you are sharing bits and pieces of that throughout your life but,0.6813186813186812,0.5631067961165048,0.5233644859813085,0.5104166666666666,0.5222222222222223,0.5514018691588785,34
official fire phoenix asks does it hurt when the dentist takes them off it hurt is actually so bad there is some brackets when he went and popped them off because they use this thing and they pop them off with the glue then they have to polish the glue off,0.6263736263736264,0.6893203883495147,0.7850467289719627,0.7187499999999999,0.7888888888888888,0.7663551401869158,51
caring enough to think about good questions to ask and for watching this video it blows my mind every time look at the number of subscribers on my channel the dream is,0.7802197802197802,0.6116504854368932,0.588785046728972,0.5729166666666666,0.6444444444444444,0.6728971962616823,32
need to study or how much time need to spend on assignments and vice versa the next question asked what is your favorite brand of scrubs right now my favorite brands of scrubs are scrubs because they are form fitting and think they are super cute and stylish also like the,0.6593406593406592,0.8155339805825244,0.6448598130841123,0.5729166666666666,0.6888888888888889,0.7196261682242991,51
it is the pesto or whatever you know full of fatty oils and do not know really what it is made of know it is like really oily and fatty,0.4285714285714285,0.2233009708737864,0.18691588785046728,0.29166666666666663,0.3,0.21495327102803732,30
then watched leena from just kiss my frog her video which was a little bit longer and her discussion sort of in response to that had a lot of question that came up from that idea myself and thought,0.5934065934065933,0.6407766990291262,0.5420560747663552,0.6145833333333333,0.6333333333333333,0.514018691588785,39
that makes sense but just totally just rambled on just then this is from twoetawan can not say names am sorry hope said that right what is your definition of over exercise if you could pick one place to live out of your travels where would it be okay so definitely,0.6593406593406592,0.6699029126213591,0.7009345794392524,0.6666666666666667,0.7555555555555554,0.6074766355140186,51
james what is up love the question is is fatherhood different this time and will there be more beautiful babies to come yes and yes fatherhood,0.6483516483516484,0.7184466019417477,0.5233644859813085,0.5833333333333333,0.4555555555555556,0.5794392523364486,26
realistically would not have spent the amount of money that have on clothes that never wear or never wore that is what wish knew tips for capsule newbies would say is just go,0.5824175824175825,0.5339805825242718,0.6168224299065421,0.5833333333333333,0.6111111111111109,0.6261682242990654,33
questions on today is episode have a handful of randomly selected writing questions sent by viewers like you and am ready to get started but before go anywhere want to give you the formal disclaimer as always and remind you that the following is,0.5714285714285714,0.5339805825242718,0.6355140186915887,0.625,0.6777777777777777,0.5887850467289719,44
yikes like watching funny videos a lot but if you are talking about beauty videos like videos that do definitely like watching makeup tutorials and,0.3516483516483516,0.4563106796116505,0.5514018691588786,0.65625,0.6888888888888889,0.4205607476635514,25
that is pretty much it other than that yeah that is it this is my hair then this is my makeup hope you guys enjoyed this video just let me know what you think about the whole no makeup look do not forget,0.4725274725274725,0.2912621359223301,0.5233644859813085,0.5104166666666666,0.5555555555555556,0.4485981308411215,43
about some other things as well know some people wanted to know about my meal prepping and things like that do have some videos from the actual weight loss program that want to share with you guys along with some,0.6373626373626373,0.3786407766990291,0.5794392523364487,0.5104166666666666,0.6111111111111109,0.514018691588785,40
also there are actually ways to have colored hair and bleached hair and still keep it strong although did not mention in the beginning of this video my opinions and my advice are things that worked with my hair so it is not for all hair,0.7142857142857143,0.8834951456310681,0.6448598130841123,0.7604166666666666,0.8555555555555554,0.7943925233644858,46
so we will see what happens with that but regardless this time next year do not really know would love to be at at least subscribers next year you know guess do not really care about subscribers but s,0.6593406593406592,0.4757281553398058,0.4392523364485981,0.4166666666666667,0.5,0.3831775700934579,39
any one style is just their true real self maybe my style has not changed that much maybe have learned a few tricks along the way or built a bit of strength and just understanding have probably changed my hoop size a lot think was using a really big hoop then,0.5604395604395604,0.6990291262135921,0.4485981308411215,0.6666666666666667,0.5444444444444444,0.6074766355140186,51
number applied and it just takes so long back in the day you cold save your game on a tape and this think it took me three or four weeks to do this and because you kept getting relegat,0.5824175824175825,0.5145631067961165,0.4766355140186917,0.5,0.5222222222222223,0.5233644859813084,39
would have probably gone back and done something else either photography or drama or just something that enjoyed doing because found that as long as you got a degree that is all that mattered could have done a degree in david beckham and still got the jobs,0.6263736263736264,0.5728155339805825,0.6074766355140188,0.6354166666666666,0.5666666666666667,0.5700934579439252,47
the divine and therefore any good was for own selfish purposes but there is no question that you see the fact that you could see then even doing it for alternative motives there are many levels not one level you can do something for an ulterior motive and it is not quite the,0.6593406593406592,0.7087378640776699,0.22429906542056074,0.5208333333333334,0.34444444444444444,0.4766355140186915,53
learn from them for ten years after which you could do the job yourself it was no bullshit with college with oh but am so valuable why will not anyone pay me for it nobody is going to pay you jack diddly squat you are going to get for your years of,0.5824175824175825,0.5728155339805825,0.2429906542056075,0.5,0.4222222222222222,0.4205607476635514,52
have been to the gym inaudible it is about o clock now come home and have to cook dinner have to cook me and aaron is we eat different it gets really frustrating but know it is all going to be worth it know that when have got a kitchen it will be so much easier to make these type of,0.5824175824175825,0.7087378640776699,0.5607476635514019,0.6875,0.8111111111111109,0.616822429906542,61
but think in a positive way what is the worst that can happen if you think in a positive way what is the worst that is what always think when you think positive you put out positive energy you attract positive people you attract positive things into your life always believe that that is the best way to live,0.6813186813186812,0.5242718446601942,0.5327102803738318,0.6458333333333333,0.7222222222222221,0.6822429906542056,59
messaged her but we all know how good that was would you every have shorter hair get asked this a lot actually and do not know maybe when am like a mom and,0.6043956043956044,0.5631067961165048,0.5046728971962617,0.5208333333333334,0.6777777777777777,0.5700934579439252,33
you can come best friends forever and the box is pink so of course love it matches my hair yay am going to look into this the first thing is a fashion accessory and this is beauty con is stacked ring set because one is never enough,0.17582417582417584,0.2815533980582524,0.3177570093457944,0.1875,0.5333333333333333,0.27102803738317754,47
can not even talk some people have this misconception that you can not pray with nail polish on the fact is you can not do wudu with nail polish on because the water does not get into your nails please do not get that misconception and stop saying how could you pray with nail polish because that does not make sense,0.8461538461538459,0.6116504854368932,0.7196261682242993,0.6458333333333333,0.6666666666666666,0.7570093457943924,61
all the elements work together to give you those best results possible and what exactly comes in your day fix box have got you covered am going to give you the details on what you can expect so just to give you a little back ground story started off with my day fix,0.5164835164835165,0.5922330097087379,0.5981308411214954,0.625,0.4666666666666667,0.514018691588785,53
banned accounts before they have suspended accounts but they took away the verification now the verification all that does is say that he actually is the real milo anno poul which as have sat across from him he actually is the real one now there is a billion accounts,0.6043956043956044,0.7669902912621359,0.37383177570093457,0.5625,0.5333333333333333,0.644859813084112,49
the moisture is going to be wicked up and you are going to get uneven absorption and you might see wrappers starting to split it is patience you have to do it over time you have to do it a little bit at a time and wait there is no way,0.6263736263736264,0.6893203883495147,0.5700934579439253,0.59375,0.5888888888888889,0.5981308411214953,51
to a full time creating fitness this ties in the last couple questions would not say quitting would not use that word but would say focusing a lot more of my time on the fitness part of my career rather than the malling part they are both very flexible right now so m able to do both but,0.4505494505494505,0.5533980582524272,0.4953271028037384,0.5520833333333334,0.4111111111111112,0.411214953271028,58
annuity because last when we left off they were walking off the porch little ole crusty mug sam was ma ma ma mom and then when we get back to them they are down,0.5494505494505494,0.7766990291262136,0.4766355140186917,0.7291666666666667,0.7222222222222221,0.6822429906542056,34
dreams where my fiance or family members would turn into demons remember having a dream where was at a family gathering and my family rode up on pick up truck with,0.4505494505494505,0.4368932038834952,0.3271028037383178,0.42708333333333337,0.4888888888888889,0.411214953271028,31
give myself fully and completely to a man physically emotionally because it is not in my nature,0.6263736263736264,0.6213592233009709,0.5233644859813085,0.4791666666666667,0.5444444444444444,0.5887850467289719,17
have done several charity streams run twitch and that is because have started you tube that started twitch as well that is the biggest achievement so far hopefully we can raise so much more money am going to be doing more charity streams in the next year so please stick around on twitter and twitch for that,0.6593406593406592,0.6019417475728155,0.485981308411215,0.625,0.7333333333333333,0.6355140186915886,57
it started to get to a point where am like do you not understand what is really going on like yeah love you want a relationship with you but we do not have any real jobs here ding ding ding what is going on you know like yeah have been,0.4395604395604395,0.4174757281553398,0.3644859813084113,0.46875,0.6111111111111109,0.3831775700934579,50
it hurts my feelings sometimes if someone leaves something negative on my channel but you have got to just push it off because for every negative comment you are getting or negative response there is ten other girls who absolutely loved what you did and love you and love everything so you just to believe,0.6483516483516484,0.6310679611650486,0.6542056074766356,0.6875,0.7888888888888888,0.6728971962616823,55
in order to get the shots to work and the staging and everything there is a lot of variety in these very long shots it is not just the same angle for like five minutes and then you go to something else it is like the camera is constantly,0.6373626373626373,0.7184466019417477,0.5981308411214954,0.6145833333333333,0.7111111111111109,0.6635514018691588,49
some nos in that and it was inaudible us what do you think of my channel think his channel is decent he can do better do you wish to continue you tube as you grow older oh well obviously yes do you hope to become big inaudible assume that you do not,0.4615384615384615,0.5048543689320388,0.4112149532710281,0.375,0.38888888888888895,0.4766355140186915,52
lecturing in that seminar there is a departmental seminar where you can participate where faculty talk about their ongoing cutting edge research there is a wide wide variety of student organi,0.4505494505494505,0.6699029126213591,0.26168224299065423,0.32291666666666663,0.3,0.4859813084112149,31
he knows what his subscribers like and that is what am trying to do inaudible asks do the ghosts truly challenge from indie squad bye guys if you do not know who indie squad is it is basically a team of you tubers including me and,0.4395604395604395,0.4368932038834952,0.3457943925233645,0.42708333333333337,0.4555555555555556,0.411214953271028,46
he did not meet the conduct properly and he was in a lot of deep deep deep shit because of it like he had his passport he was sleeping on people is floors for three or four months finally he admitted after crying and like,0.3626373626373627,0.3980582524271845,0.29906542056074764,0.2395833333333333,0.43333333333333335,0.37383177570093457,45
have no clue would probably not do gaming would probably actually start up a movie review channel that is actually something would love to do as do a movie channel am a huge huge movie buff do love watching,0.5164835164835165,0.5145631067961165,0.6074766355140188,0.4895833333333333,0.6,0.4859813084112149,39
no do not like it actually hate it because used to love it before but played it for so many hours that now hate it does not that happen to you you have got your favorite food you eat it so often that you start hating it,0.6153846153846153,0.6504854368932039,0.5794392523364487,0.6041666666666666,0.6666666666666666,0.6355140186915886,47
do not have any special feeling for someone like girl crush or a girlfriend so sorry can not explain to you well think you should know better than me because you have a,0.3296703296703297,0.2233009708737864,0.37383177570093457,0.4062500000000001,0.4888888888888889,0.3271028037383177,33
but do have inaudible really do not oh do go by it is not really a code name like we just call each other that but me and my aunt erica,0.4725274725274725,0.3883495145631068,0.4112149532710281,0.42708333333333337,0.5444444444444444,0.33644859813084105,31
the total number right the total number we got right ten minus six is four the answer is four is correct so the answer is four,0.5934065934065933,0.5728155339805825,0.20560747663551404,0.35416666666666663,0.3555555555555556,0.35514018691588783,26
what you can do is you just let time continue to increase your scores okay now on the flip side of that if you have bad credit or recent mistakes like let is say that you have a recent foreclosure or a recent invalid late pay,0.5604395604395604,0.6019417475728155,0.4112149532710281,0.59375,0.5555555555555556,0.5046728971962616,46
either way will get them and will ask siri and you can do the video response where you film yourself asking the question and will either ask him for you or will help refer him to the screen and,0.4505494505494505,0.5339805825242718,0.6074766355140188,0.53125,0.5222222222222223,0.5514018691588785,39
these three guys with scott are going to get together and do a beginning farmer and any question you have in on the table anything from what kind of crops do you prefer how do you structure your business do you like as versus farmers markets whatever you want,0.6593406593406592,0.5728155339805825,0.5794392523364487,0.7187499999999999,0.7111111111111109,0.6915887850467289,49
and was around years old am now stopped just because classes were getting really hectic and did not have the time to always go to the hospital because had to go study but think once move and graduate,0.824175824175824,0.7087378640776699,0.588785046728972,0.6354166666666666,0.7666666666666666,0.6728971962616823,38
important thing that is fundamental to physics in general and it is very hard to say what to think about it but it is not just something which is just a law which everything follows by but,0.6263736263736264,0.5145631067961165,0.485981308411215,0.5104166666666666,0.6555555555555556,0.5233644859813084,37
they plant crops in the future in the present they always work but we have kind of crafted it would say do your best to shift now because later on the industry is going to change and it is going to be harder for you get involved not get the animals to,0.6153846153846153,0.6116504854368932,0.4392523364485981,0.6458333333333333,0.7111111111111109,0.5607476635514018,52
when being represented externally really that is not endorsed by them so most of my manufacturers have to get licensing but most of the time kind of squeeze away from it just because it is extra effort like emmeret,0.4065934065934066,0.4854368932038835,0.4112149532710281,0.4062500000000001,0.2888888888888889,0.4018691588785047,39
limited so long as you were not obnoxiously disrespectful will answer any question we will get acquainted we will reconnect maybe afterwards was hoping we could go to dinner after dinner was thinking a movie but if that is too impersonal,0.5824175824175825,0.6699029126213591,0.6728971962616823,0.7708333333333334,0.7444444444444444,0.6355140186915886,41
some videos thank you how much do you bench press squat and dead lift currently right now will give you my tested and then will give you my projected my tested one rep max right now,0.6263736263736264,0.5436893203883495,0.5046728971962617,0.5208333333333334,0.6888888888888889,0.5794392523364486,36
want you guys to know me a little bit deeper a little bit more so that you have more of a connection with me when you watch my videos instead of just seeing this face and hearing this voice and you know nothing else,0.6813186813186812,0.6310679611650486,0.5233644859813085,0.6145833333333333,0.5444444444444444,0.5420560747663551,44
more run times and you run it with them and you try to push each other thursday is a rough march typically anywhere from four miles to twelve miles then friday is some sort of interval training for cardio,0.5604395604395604,0.6019417475728155,0.4205607476635514,0.5625,0.4777777777777778,0.5046728971962616,39
ever been abroad and the answer is no would love to go abroad definitely want to go to dubai if you do not know what dubai is it is basically like a man made island and it is freaking rich there they have the biggest mall they have a ski resort,0.5604395604395604,0.4660194174757281,0.6355140186915887,0.6041666666666666,0.5,0.5233644859813084,51
actually weigh less on their scale my total weight gain was less on their scale than it was on my home scale but have just been sharing with you guys what do on my home scale because it is been consistent throughout to weigh myself,0.6813186813186812,0.7475728155339806,0.5233644859813085,0.5625,0.6777777777777777,0.5981308411214953,45
do not know if they actually have videos or not they do not have a profile photo so they said dude just clicked on your channel though that comment weird also you are fucking hot that is why people are going to bother you the most,0.4505494505494505,0.5145631067961165,0.5233644859813085,0.53125,0.5111111111111111,0.4953271028037382,46
per night probably for a lot of people it never happens for me the reason started it was because thought it was really cool to have that community of people that were online and that you could talk to and meet,0.6703296703296703,0.4854368932038835,0.5233644859813085,0.4479166666666667,0.5777777777777777,0.5233644859813084,41
subscribers is a big deal for us once we get there we just looked at the channel hit record because hey we are five more subs away,0.2857142857142857,0.18446601941747573,0.2149532710280374,0.1458333333333333,0.24444444444444444,0.21495327102803732,27
have been in several bands before as well question have got one page of questions left thank you again excellent question by the way hello steven wanted to know what in your opinion are the best five fragrances for a third year high school,0.7692307692307692,0.7572815533980582,0.663551401869159,0.65625,0.6333333333333333,0.7196261682242991,44
what is your favorite color my favorite color is blue also really like yellow would you rather a pet tarantula or,0.4505494505494505,0.4271844660194175,0.4485981308411215,0.4166666666666667,0.43333333333333335,0.4205607476635514,21
longer reason number two am going to have more friends reason number three am going to have a chance to inspire others so this is a big one for me because feel like when am exercising am giving myself kind of that,0.5494505494505494,0.6796116504854369,0.5700934579439253,0.5208333333333334,0.5222222222222223,0.6074766355140186,42
and feel like would be letting this side down if did not say rob sherman is name three times in a video because have heard that if you say rob sherman is name enough times in a video he appears in the comments section think that is being a little bit hopeful,0.6483516483516484,0.7961165048543688,0.6168224299065421,0.65625,0.6444444444444444,0.7383177570093457,52
the very thing we are spending thirty to fifty to sixty hours a week working on do have my music on the side perform and do generate some income playing music mike has his photography,0.3956043956043956,0.6893203883495147,0.4018691588785047,0.6666666666666667,0.6,0.5607476635514018,35
show is jersey shore my favorite right now is the bachelor what is your favorite song and book at the moment am really obsessed with this song it is an older song got it actually from jersey shore,0.5824175824175825,0.5339805825242718,0.5233644859813085,0.6145833333333333,0.7111111111111109,0.5327102803738317,38
four or five six days it is going to be pretty recorded pretty much in bulk bear with me as take care of that and get all of that said and done will be nose to the grind taking care of things and making sure you guys have something on the channel,0.5604395604395604,0.6407766990291262,0.5046728971962617,0.5833333333333333,0.7111111111111109,0.6074766355140186,52
yeah would see you guys then firstly thank you all so much for hundreds of subscribers once again have just reached followers on twitter so will be doing a special today is day,0.5054945054945055,0.5242718446601942,0.39252336448598135,0.375,0.4222222222222222,0.4485981308411215,33
which is your quads your hamstrings your calves that is pretty much it man will definitely recommend a three day split for your after you do that three day split for about a month or two then will probably start looking into a four day split,0.6703296703296703,0.6116504854368932,0.4672897196261683,0.7083333333333334,0.6222222222222222,0.6261682242990654,46
work your butt off and put away money a year from now you are going to be like hell yeah am really excited am really happy that started a year ago to work and save money start today with the things that you want to do save money or workout,0.5604395604395604,0.5922330097087379,0.588785046728972,0.6666666666666667,0.6444444444444444,0.616822429906542,50
okay so what am really glad to hear is that you have acknowledged that it is not about the text it is about the connection so many time people get this wrong they will be looking at why has not she or why has not he responded to my message and they will be picking apart the words that they sent ultimately,0.6813186813186812,0.7475728155339806,0.6542056074766356,0.6979166666666666,0.8222222222222221,0.7009345794392522,62
like my curse smith asked why are you so generous well like to give things away and it is a nice thing to do even though do not have a lot of money have enough money,0.6373626373626373,0.4854368932038835,0.588785046728972,0.4895833333333333,0.6888888888888889,0.6074766355140186,36
as many of them as can in one video get a ton of questions from you guys regarding my readings so here we go for starters am,0.6153846153846153,0.5339805825242718,0.4766355140186917,0.375,0.5,0.5233644859813084,27
going to be on you and it is going to be your own time and can not personally sit down and do that you know across the computer so yeah thank you guys again so much for watching my videos let me know if you have any more suggestions for videos look forward to my series coming up and will talk to you,0.4285714285714285,0.6116504854368932,0.4205607476635514,0.53125,0.5,0.4859813084112149,63
months to see some definition but again in the first few months when you first get into lifting heavy or weight lifting or power lifting body building whatever you are doing you are going to see definition pretty quickly if you are new,0.6043956043956044,0.6990291262135921,0.4766355140186917,0.5729166666666666,0.6444444444444444,0.6074766355140186,43
carefully am going to have to say faster than rita runaway mine train would be a bit weird with inversions it would be cool but it would not be runaway mine train even though it would be crazy,0.4945054945054945,0.5145631067961165,0.6728971962616823,0.6145833333333333,0.6444444444444444,0.5420560747663551,38
meal prepping is the best thing that can say even still meal prep today love meal prepping think it is very handy and so but those of you who do not know what meal prepping is it is basically when you take a day usually a sunday at the beginning of the week to make a protein,0.6043956043956044,0.7766990291262136,0.6074766355140188,0.6770833333333334,0.7111111111111109,0.6728971962616823,57
questions such as do children and staff regularly wash their hands how many children does this particular center care for at any given time what is the ratio of teachers to children what training,0.4725274725274725,0.6893203883495147,0.18691588785046728,0.46875,0.4444444444444445,0.4579439252336448,34
and say for instance if see her do a makeup look will not try to create that specific look just try to do things that are like that match my eye shade do you know what mean because all you bitches out there with hunter eyes know the,0.6153846153846153,0.6407766990291262,0.6448598130841123,0.5729166666666666,0.7222222222222221,0.5700934579439252,48
love them both so much then somebody asked me what do do working studying and do ever think about showing more personal details from my everyday life do work and do go to school yes and do my youtube thing,0.4505494505494505,0.6990291262135921,0.5420560747663552,0.5520833333333334,0.6444444444444444,0.5046728971962616,40
your hearing this is important because they want to know that you understand what they are saying to you the way you can do this is say so if hear you correctly you are saying this way they understand that you are really trying to absorb that information and understand,0.5604395604395604,0.6310679611650486,0.5607476635514019,0.6145833333333333,0.5444444444444444,0.6542056074766355,50
inaudible here we have a couple of questions who are some japanese players that you think are underrated by most western inaudible players first of all think that quite a few japanese inaudible players are underestimated,0.4835164835164835,0.6504854368932039,0.4485981308411215,0.5,0.5888888888888889,0.4579439252336448,36
share everything with you that is going to make you better and it is going to make me better hopefully if you get more information than me then you know share the love people bring it back to me you know this is how we all grow together let is bring,0.5164835164835165,0.5533980582524272,0.5607476635514019,0.5104166666666666,0.6,0.5514018691588785,51
through music christian link the composer at riot is someone met by chance through music we wrote a song together for my band riding the risk and a couple months later we talked a lot in between of course but a couple months later,0.6923076923076923,0.6310679611650486,0.5327102803738318,0.6354166666666666,0.7111111111111109,0.6355140186915886,44
then we can set that precedent that os are a product of monsanto they are genetically modified seeds right they are variants which they own of the market anyways os as a whole essentially are one and one with monsanto then we can show that,0.7472527472527474,0.7864077669902914,0.6542056074766356,0.6145833333333333,0.7222222222222221,0.6261682242990654,45
that might just be because their body fat is lower what is your body fat at are you at are you at are you obese do not really know your stats here if you could tell me what you are at and,0.3846153846153846,0.5242718446601942,0.3177570093457944,0.35416666666666663,0.38888888888888895,0.3644859813084112,42
for like a nostalgia run watch cartoons things like courage the cowardly dog and recently watched an ed and can not even speak an ed and was going to say an ed and eddy episode,0.3956043956043956,0.4077669902912622,0.3831775700934579,0.4062500000000001,0.4555555555555556,0.3831775700934579,35
am in my pajamas do not like judge me thanks okay so wrote like a whole list of questions have been asked since like last night okay so first question is do you sing no can try,0.5494505494505494,0.3786407766990291,0.6448598130841123,0.4791666666666667,0.5222222222222223,0.5327102803738317,37
about the house what your duty should disclose in virginia is you do not really have to disclose anything but you can not conceal anything either if you have a cracked foundation wall and you put up a wall to hide it then you can be in trouble if you,0.4615384615384615,0.5339805825242718,0.2149532710280374,0.4583333333333334,0.3111111111111111,0.35514018691588783,50
just kept on doing it and learning as much as can am not perfect am just got into all this makeup really getting into makeup maybe two three years ago not even then like maybe a,0.4395604395604395,0.4951456310679611,0.4672897196261683,0.5104166666666666,0.4888888888888889,0.4579439252336448,36
talk about authenticity it is also about being consistent with yourself your branding and the image that you want to portray all on social media what you want to do to make sure that you are being consistent,0.4395604395604395,0.7378640776699029,0.4018691588785047,0.6354166666666666,0.6111111111111109,0.5514018691588785,38
is that what they expected you to do to do anyway inaudible what was it that they expected you to do first,0.3736263736263736,0.4077669902912622,0.39252336448598135,0.46875,0.4888888888888889,0.33644859813084105,22
because have spoken about geo cashing a few times and if you follow me on instagram you would have seen that am quite a pro at geo cashing now yeah am going to take you along because it is a long easier to film and show you guys what it is about than,0.7142857142857143,0.3980582524271845,0.6261682242990655,0.5520833333333334,0.6555555555555556,0.5607476635514018,53
